,"Author: Trapp, Stefan A J",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 20 (Of the 80 documents considered for the h-Index, 20 have been cited at least 20 times.)",,,,,,,,,,,
,Note: The h Index considers Scopus documents published after 1995.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,1391,221,185,406,176,1973
2009,"Methods for estimating the bioconcentration factor of ionizable organic chemicals","Fu W., Franco A., Trapp S.",07307268,"Environmental Toxicology and Chemistry",28, 7,0,0,0,0,0,0
2009,"Neuronal preconditioning by inhalational anesthetics: Evidence for the role of plasmalemmal adenosine triphosphate-sensitive potassium channels","Bantel C., Maze M., Trapp S.",00033022,"Anesthesiology",110, 5,0,0,0,0,3,3
2009,"Modeling the exposure of children and adults via diet to chemicals in the environment with crop-specific models","Legind C.N., Trapp S.",02697491,"Environmental Pollution",157, 3,0,0,0,0,0,0
2009,"Influence of soil pH on the sorption of ionizable chemicals: modeling advances.","Franco A., Fu W., Trapp S.",07307268,"Environmental toxicology and chemistry / SETAC",28, 3,0,0,0,0,0,0
2009,"Uptake of polychlorinated biphenyls and organochlorine pesticides from soil and air into radishes (Raphanus sativus)","Mikes O., Cupr P., Trapp S., Klanova J.",02697491,"Environmental Pollution",157, 2,0,0,0,0,0,0
2009,"Insignificant acute toxicity of TiO2 nanoparticles to willow trees","Seeger E.M., Baun A., Kastner M., Trapp S.",14390108,"Journal of Soils and Sediments",9, 1,0,0,0,0,1,1
2008,"Coupled mother-child model for bioaccumulation of POPs in nursing infants","Trapp S., Ma Bomholtz L., Legind C.N.",02697491,"Environmental Pollution",156, 1,0,0,0,0,1,1
2008,"Estimation of the soil-water partition coefficient normalized organic carbon for ionizable organic chemicals","Franco A., Trapp S.",07307268,"Environmental Toxicology and Chemistry",27, 10,0,0,0,0,0,0
2008,"Quantitative modeling of selective lysosomal targeting for drug design","Trapp S., Rosania G.R., Horobin R.W., Kornhuber J.",01757571,"European Biophysics Journal",37, 8,0,0,0,0,3,3
2008,"Plant uptake of NaCl in relation to enzyme kinetics and toxic effects","Trapp S., Feificova D., Rasmussen N.F., Bauer-Gottwein P.",00988472,"Environmental and Experimental Botany",64, 1,0,0,0,0,0,0
2008,"A role for TASK-1 (KCNK3) channels in the chemosensory control of breathing","Trapp S., Aller M.I., Wisden W., Gourine A.V.",02706474,"Journal of Neuroscience",28, 35,0,0,1,1,5,6
2008,"Uptake, removal, accumulation, and phytotoxicity of 4-chlorophenol in willow trees","Ucisik A.S., Trapp S.",00904341,"Archives of Environmental Contamination and Toxicology",54, 4,0,0,0,0,0,0
2008,"Phototoxicity of salt and plant salt uptake: Modeling ecohydrological feedback mechanisms","Bauer-Gottwein P., Rasmussen N.F., Feificova D., Trapp S.",00431397,"Water Resources Research",44, 4,0,0,0,0,0,0
2008,"Using tree core samples to monitor natural attenuation and plume distribution after a PCE spill","Larsen M., Burken J., Machackova J., Karlson U.G., Trapp S.",0013936X,"Environmental Science and Technology",42, 5,0,0,0,0,2,2
2008,"Direct measurement of VOC diffusivities in tree tissues: Impacts on tree-based phytoremediation and plant contamination","Baduru K.K., Trapp S., Burken J.G.",0013936X,"Environmental Science and Technology",42, 4,0,0,0,0,1,1
2007,"Degradation of PCB congeners by bacterial strains","Rein A., Fernqvist M.M., Mayer P., Trapp S., Bittens M., Karlson U.G.",01757598,"Applied Microbiology and Biotechnology",77, 2,0,0,1,1,0,1
2007,"Enhanced diffusion of polycyclic aromatic hydrocarbons in artificial and natural aqueous solutions","Mayer P., Fernqvist M.M., Christensen P.S., Karlson U., Trapp S.",0013936X,"Environmental Science and Technology",41, 17,0,1,3,4,6,10
2007,"Mitochondriotropics: A review of their mode of action, and their applications for drug and DNA delivery to mammalian mitochondria","Horobin R.W., Trapp S., Weissig V.",01683659,"Journal of Controlled Release",121, 3,0,0,4,4,7,11
2007,"Uptake, accumulation, phytotoxicity, and removal of 2,4-dichlorophenol in willow trees","Ucisik A.S., Trapp S., Kusk K.O.",07307268,"Environmental Toxicology and Chemistry",26, 6,0,0,1,1,2,3
2007,"Fruit tree model for uptake of organic compounds from soil and air","Trapp S.",1062936X,"SAR and QSAR in Environmental Research",18, 3-4,0,1,2,3,5,8
2007,"Effect of temperature on the uptake and metabolism of cyanide by weeping willows","Yu X.-Z., Trapp S., Zhou P.-H., Chen L.",15226514,"International Journal of Phytoremediation",9, 3,0,0,1,1,0,1
2007,"Diffusion of PAH in potato and carrot slices and application for a potato model","Trapp S., Cammarano A., Capri E., Reichenberg F., Mayer P.",0013936X,"Environmental Science and Technology",41, 9,0,2,1,3,6,9
2007,"Ionic currents underlying the response of rat dorsal vagal neurones to hypoglycaemia and chemical anoxia","Balfour R.H., Trapp S.",00223751,"Journal of Physiology",579, 3,0,0,3,3,1,4
2006,"Uptake, removal, accumulation, and phytotoxicity of phenol in willow trees (Salix viminalis)","Ucisik A.S., Trapp S.",07307268,"Environmental Toxicology and Chemistry",25, 9,0,2,3,5,0,5
2006,"Response of weeping willows to linear alkylbenzene sulfonate","Yu X., Trapp S., Zhou P., Peng X., Cao X.",00456535,"Chemosphere",64, 1,0,4,3,7,0,7
2006,"Uptake of iron cyanide complexes into willow trees","Larsen M., Trapp S.",0013936X,"Environmental Science and Technology",40, 6,1,4,5,9,2,12
2006,"Neuronal responses to transient hypoglycaemia in the dorsal vagal complex of the rat brainstem","Balfour R.H., Hansen A.M.K., Trapp S.",00223751,"Journal of Physiology",570, 3,1,6,4,10,5,16
2005,"Growth of plants on TBT-contaminated harbour sludge and effect on TBT removal","Novak J., Trapp S.",09441344,"Environmental Science and Pollution Research",12, 6,1,1,0,1,2,4
2005,"A predictive model for the selective accumulation of chemicals in tumor cells","Trapp S., Horobin R.W.",01757571,"European Biophysics Journal",34, 7,8,10,11,21,7,36
2005,"TASK-like K+ channels mediate effects of 5-HT and extracellular pH in rat dorsal vagal neurones in vitro","Hopwood S.E., Trapp S.",00223751,"Journal of Physiology",568, 1,2,5,3,8,1,11
2005,"Quantifying the effect of medium composition on the diffusive mass transfer of hydrophobic organic chemicals through unstirred boundary layers","Mayer P., Karlson U., Christensen P.S., Johnsen A.R., Trapp S.",0013936X,"Environmental Science and Technology",39, 16,2,9,8,17,6,25
2005,"Chromium release from waste incineration air-pollution-control residues","Astrup T., Rosenblad C., Trapp S., Christensen T.H.",0013936X,"Environmental Science and Technology",39, 9,2,1,5,6,2,10
2005,"The effect of temperature on the rate of cyanide metabolism of two woody plants","Yu X., Trapp S., Zhou P., Hu H.",00456535,"Chemosphere",59, 8,7,4,1,5,1,13
2005,"Phytotoxicity of cyanide to weeping willow trees","Yu X., Trapp S., Zhou P.",09441344,"Environmental Science and Pollution Research",12, 2,4,7,4,11,1,16
2005,"ESPR - A journal for our time","Young A.L., Holder J.V., Lammel G., Luthardt P., McCutcheon S.C., Trapp S.",09441344,"Environmental Science and Pollution Research",12, 2,1,0,0,0,1,2
2005,"Uptake, metabolism, accumulation and toxicity of cyanide in willow trees","Larsen M., Ucisik A.S., Trapp S.",0013936X,"Environmental Science and Technology",39, 7,7,7,8,15,2,24
2005,"Crop-specific human exposure assessment for polycyclic aromatic hydrocarbons in Czech soils","Kulhanek A., Trapp S., Sismilich M., Janku J., Zimova M.",00489697,"Science of the Total Environment",339, 1-3,1,3,3,6,2,9
2004,"Toxicity of tributyltin to willow trees","Trapp S., Ciucani G., Sismilich M.",09441344,"Environmental Science and Pollution Research",11, 5,4,2,1,3,1,8
2004,"Uptake of tributyltin into willow trees","Ciucani G., Mosbaek H., Trapp S.",09441344,"Environmental Science and Pollution Research",11, 4,4,1,1,2,0,6
2004,"Metabolism of cyanide by Chinese vegetation","Yu X., Trapp S., Zhou P., Wang C., Zhou X.",00456535,"Chemosphere",56, 2,7,5,4,9,2,18
2004,"Plant Uptake and Transport Models for Neutral and Ionic Chemicals","Trapp S.",09441344,"Environmental Science and Pollution Research",11, 1,13,10,8,18,7,38
2004,"Removal of cyanide by woody plants","Larsen M., Trapp S., Pirandello A.",00456535,"Chemosphere",54, 3,14,3,2,5,3,22
2003,"Persistence of Methyl tertiary butyl ether (MTBE) against Metabolism by Danish Vegetation","Trapp S., Yu X., Mosbaek H.",09441344,"Environmental Science and Pollution Research",10, 6,5,2,1,3,1,9
2003,"Remediation technology and risk assessment","Trapp S., Samsoe-Petersen L.",14390108,"Journal of Soils and Sediments",3, 4,1,0,0,0,0,1
2003,"Can global biomass influence global chemical cycles?","Trapp S.",14363240,"Stochastic Environmental Research and Risk Assessment",17, 4,1,0,0,0,1,2
2003,"Pyridine nucleotide regulation of the KATP channel Kir6.2/SUR1 expressed in Xenopus oocytes","Dabrowski M., Trapp S., Ashcroft F.M.",00223751,"Journal of Physiology",550, 2,1,2,0,2,1,4
2003,"Identification of residues contributing to the ATP binding site of Kir6.2","Trapp S., Haider S., Jones P., Sansom M.S.P., Ashcroft F.M.",02614189,"EMBO Journal",22, 12,34,7,3,10,2,46
2003,"Harmonized European assessment for the transfer of chemicals from soil into food","Trapp S.",14390108,"Journal of Soils and Sediments",3, 1,2,0,0,0,0,2
2003,"Fruit tree model for uptake of organic compounds from soil","Trapp S., Rasmussen D., Samsoe-Petersen L.",1062936X,"SAR and QSAR in Environmental Research",14, 1,7,2,0,2,1,10
2002,"Cystic fibrosis: Can epithelial function be restored?","Trapp S.",13697056,"IDrugs",5, 1,1,0,0,0,0,1
2002,"Inhibition of recombinant KATP channels by the antidiabetic agents midaglizole, LY397364 and LY389382","Proks P., Treinies I., Mest H.-J., Trapp S.",00142999,"European Journal of Pharmacology",452, 1,3,1,0,1,0,4
2002,"Characterization of two novel forms of the rat sulphonylurea receptor SUR1A2 and SUR1B?31","Gros L., Trapp S., Dabrowski M., Ashcroft F.M., Bataille D., Blache P.",00071188,"British Journal of Pharmacology",137, 1,4,0,1,1,0,5
2002,"Measurement of xylem translocation of weak electrolytes with the pressure chamber technique","Ciucani G., Trevisan M., Sacchi G.A., Trapp S.A.J.",1526498X,"Pest Management Science",58, 5,2,1,0,1,1,4
2002,"Dynamic root uptake model for neutral lipophilic organics","Trapp S.",07307268,"Environmental Toxicology and Chemistry",21, 1,8,4,5,9,4,21
2002,"Phytotoxicity of polycyclic aromatic hydrocarbons to willow trees","Thygesen R.S., Trapp S.",14390108,"Journal of Soils and Sediments",2, 2,4,0,0,0,2,6
2001,"Sorption of lipophilic organic compounds to wood and implications for their environmental fate","Trapp S., Miglioranza K.S.B., Mosbaek H.",0013936X,"Environmental Science and Technology",35, 8,26,5,5,10,5,41
2001,"Uptake of cyanides in plants - Risk or chance for phytoremediation? | Aufnahme von cyanid in pflanzen: Risiko oder chance für die phytoremediation?","Trapp S., Koch I., Christiansen H.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",13, 1,2,0,0,0,0,2
2001,"Planting of a filling station with willows | Bepflanzung einer tankstelle mit weiden","Larsen L.C., Zambrano K.C., Christiansen H., Kohler A., Karlson U., Trapp S.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",13, 4,2,0,0,0,0,2
2001,"Experimental data on the kinetics of the degradation of cyanide after uptake in plants | Experimente zum verbleib von cyanid nach aufnahme in pflanzen","Trapp S., Lersen M., Christiansen H.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",13, 1,3,2,1,3,0,6
2000,"Functional analysis of a mutant sulfonylurea receptor, SUR1-R1420C, that is responsible for persistent hyperinsulinemic hypoglycemia of infancy","Matsuo M., Trapp S., Tanizawa Y., Kioka N., Amachi T., Oka Y., Ashcroft F.M., Ueda K.",00219258,"Journal of Biological Chemistry",275, 52,20,3,0,3,3,26
2000,"Direct interaction of Na-azide with the K(ATP) channel","Trapp S., Ashcroft F.M.",00071188,"British Journal of Pharmacology",131, 6,6,0,0,0,0,6
2000,"Proposals to overcome limitations in the EU chemical risk assessment scheme","Trapp S., Schwartz S.",00456535,"Chemosphere",41, 7,9,1,0,1,2,12
2000,"Modelling uptake into roots and subsequent translocation of neutral and ionisable organic compounds","Trapp S.",1526498X,"Pest Management Science",56, 9,23,8,2,10,7,40
2000,"A phytotoxicity test using transpiration of willows","Trapp S., Zambrano K.C., Kusk K.O., Karlson U.",00904341,"Archives of Environmental Contamination and Toxicology",39, 2,24,7,12,19,5,48
2000,"Ischemia but not anoxia evokes vesicular and Ca2+-independent glutamate release in the dorsal vagal complex in vitro","Kulik A., Trapp S., Ballanyi K.",00223077,"Journal of Neurophysiology",83, 5,18,2,0,2,0,20
2000,"Phytoremediation of organic pollutants | Phytoremediation organischer schadstoffe","Trapp S., Karlson U.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",12, 5,1,0,0,0,0,1
2000,"Aspects of the phytoremedation of organic pollutants (series) | Aspekte der phytoremediation organischer schadstoffe","Trapp S.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",12, 5,6,1,0,1,0,7
1999,"Altered functional properties of K(ATP) channel conferred by a novel splice variant of SUR1","Sakura H., Trapp S., Liss B., Ashcroft F.M.",00223751,"Journal of Physiology",521, 2,28,0,2,2,0,30
1999,"Georeferenced fate modelling of LAS in the Itter stream","Schulze C., Matthies M., Trapp S., Schroder F.R.",00456535,"Chemosphere",39, 11,8,1,0,1,2,11
1998,"Quality criteria for environmental risk assessment software using the example of EUSES","Schwartz S., Berding V., Trapp S., Matthies M.",09441344,"Environmental Science and Pollution Research",5, 4,7,0,0,0,0,7
1998,"Molecular analysis of ATP-sensitive K channel gating and implications for channel inhibition by ATP","Trapp S., Proks P., Tucker S.J., Ashcroft F.M.",00221295,"Journal of General Physiology",112, 3,92,10,8,18,3,113
1998,"Mechanism of ATP-sensitive K channel inhibition by sulfhydryl modification","Trapp S., Tucker S.J., Ashcroft F.M.",00221295,"Journal of General Physiology",112, 3,21,1,1,2,1,24
1998,"Molecular determinants of K(ATP) channel inhibition by ATP","Tucker S.J., Gribble F.M., Proks P., Trapp S., Ryder T.J., Haug T., Reimann F., Ashcroft F.M.",02614189,"EMBO Journal",17, 12,139,7,3,10,2,151
1997,"A metabolic sensor in action: News from the ATP-sensitive K+-channel","Trapp S., Ashcroft F.M.",08861714,"News in Physiological Sciences",12, 6,25,0,0,0,1,26
1997,"Activation and inhibition of K-ATP currents by guanine nucleotides is mediated by different channel subunits","Trapp S., Tucker S.J., Ashcroft F.M.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",94, 16,35,5,1,6,0,41
1997,"Truncation of Kir6.2 produces ATP-sensitive K+ channels in the absence of the sulphonylurea receptor","Tucker S.J., Gribble F.M., Zhao C., Trapp S., Ashcroft F.M.",00280836,"Nature",387, 6629,414,30,20,50,18,482
1997,"GABA- and glycine-mediated fall of intracellular pH in rat medullary neurons in situ","Luckermann M., Trapp S., Ballanyi K.",00223077,"Journal of Neurophysiology",77, 4,15,0,1,1,2,18
1997,"Modeling volatilization of PCDD/F from soil and uptake into vegetation","Trapp S., Matthies M.",0013936X,"Environmental Science and Technology",31, 1,24,0,5,5,2,31
1996,"Acidosis of hippocampal neurones mediated by a plasmalemmal Ca2+/H+ pump","Trapp S., Luckermann M., Kaila K., Ballanyi K.",09594965,"NeuroReport",7, 12,41,0,3,3,2,46
1996,"Erratum: Generic one-compartment model for uptake of organic chemicals by foliar vegetation (Environmental Science and Technology (1995) 29 (2333- 2338))","Trapp S., Matthies M.",0013936X,"Environmental Science and Technology",30, 1,2,0,0,0,0,2
1995,"Field test of volatilization models","Trapp S., Harland B.",09441344,"Environmental Science and Pollution Research",2, 3,5,2,1,3,0,8
1995,"Generic one-compartment model for uptake of organic chemicals by foliar vegetation","Trapp S., Matthies M.",0013936X,"Environmental Science & Technology",, ,66,13,9,22,10,98
1995,"An object-oriented software for fate and exposure assessments","Scheil S., Baumgarten G., Reiter B., Schwartz S., Wagner J.O., Trapp S., Matthies M.",09441344,"Environmental Science and Pollution Research",2, 4,2,0,0,0,0,2
1995,"Uptake of terbuthylazine and its medium polar metabolites into maize plants","Gayler S., Trapp S., Matthies M., Schroll R., Behrendt H.",09441344,"Environmental Science and Pollution Research",2, 2,3,0,0,0,0,3
1995,"K(ATP) channel mediation of anoxia-induced outward current in rat dorsal vagal neurons in vitro","Trapp S., Ballanyi K.",00223751,"Journal of Physiology",487, 1,44,2,2,4,1,49
1994,"Fate of pulp mill effluent compounds in a Finnish watercourse","Trapp S., Rantio T., Paasivirta J.",09441344,"Environmental Science and Pollution Research",1, 4,4,0,0,0,0,4
1994,"Application of the HASSE-diagram technique to compare chemicals with respect to their environmental hazard potential | Einsatz der HASSE-Diagrammtechnik zum Vergleich van Chemikalien hinsichtlich ihrer Umweltgefahrdungspotentiale","Bruggemann R., Behrendt H., Seiler K.P., Trapp S., Voigt K.",,"Deutsche Gewasserkundlich Mitteilungen",38, 4-5,5,0,0,0,0,5
1994,"Transfer von PCDD/F und anderen organischen Umweltchemikalien im System Boden-Pflanze-Luft - II. Ausgasung aus dem Boden und Pflanzenaufnahme","Trapp S., Matthies M.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",6, 3,3,0,0,0,0,3
1994,"Transfer von PCDD/F und anderen organischen Umweltchemikalien im System Boden-Pflanze-Luft - I. Modellierung des Transferverhaltens","Trapp S., Matthies M., Kaune A.",09343504,"Umweltwissenschaften und Schadstoff-Forschung",6, 1,7,0,0,0,0,7
1994,"Model for uptake of xenobiotics into plants: Validation with bromacil experiments","Trapp S., Mc Farlane C., Matthies M.",07307268,"Environmental Toxicology and Chemistry",13, 3,34,2,2,4,5,43
1994,"Spontaneous activation of K(ATP) current in rat dorsal vagal neurones","Trapp S., Ballanyi K., Richter D.W.",09594965,"NeuroReport",5, 10,10,2,1,3,0,13
1992,"Organic and inorganic substances in the River Main | Organische und Anorganischer Stoffe im Main","Trapp S., Bruggemann R., Kalbfus W., Frey S.",00163651,"GWF - WASSER-ABWASSER",133, 10,6,0,0,0,0,6
1991,"Field testing of transport models for organic chemicals in surface and subsurface water","Matthies M., Bruggemann R., Trapp S., Behrendt H.",,"Organic micropollutants in the aquatic environment. Proc. 6th European Symposium, Lisbon, 1990",, ,0,0,0,0,0,0
1990,"Modeling the bioconcentration of organic chemicals in plants","Trapp S.",0013936X,"Environmental Science and Technology",24, 8,59,10,5,15,4,78
1989,"Pollutant transport in the Rhine; I. Sensitivity studies and assessment of concentrations of the herbicide mecoprop | SCHADSTOFFAUSBREITUNG IM RHEIN. I: SENSITIVITATSSTUDIEN UND KONZENTRATIONSABSCHATZUNGEN ZUM HERBIZID MECOPROP","Bruggemann R., Trapp S.",,"DTSCH. GEWASSERKUNDL. MITT.",33, 1,0,0,0,0,0,0
