,"This is a citation overview for a set of 67 documents.",,,,,,,,,,,
,,,,,,,,,,,,
,"h index = 27 (Of the 67 documents considered for the h-Index, 27 have been cited at least 27 times.)",,,,,,,,,,,
,Note: Scopus does not have complete citation information for articles published before 1996.  ,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,<2007,2007,2008,subtotal,>2008,total
Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,1737,150,220,370,93,2200
2008,"Dietary prevention of allergic diseases in infants and small children: Amendment to previous published articles in Pediatric Allergy and Immunology 2004, by an expert group set up by the Section on Pediatrics, European Academy of Allergology and Clinical Immunology","Host A., Duschen K., Eigenmann P.A., Hill D., Jones C., Mellon M., Oldeus G., Oranje A., Pascual C., Prescott S., Sampson H., Halken S., Svartengren M., Wahn U., Warner J.A., Warner J.O., Vandenplas Y., Wickman M., Zeiger R.S., Muraro A., Dreborg S., Niggemann B., Aalberse R., Arshad S.H., Von Berg A., Carlsen K.-H.",09056157,"Pediatric Allergy and Immunology",19, 1,0,0,10,10,14,24
2005,"Frequency of detection of picornaviruses and seven other respiratory pathogens in infants","Legg J.P., Warner J.A., Johnston S.L., Warner J.O.",08913668,"Pediatric Infectious Disease Journal",24, 7,3,9,12,21,2,26
2004,"Ovalbumin-specific immunoglobulin G and subclass responses through the first 5 years of life in relation to duration of egg sensitization and the development of asthma","Vance G.H.S., Thornton C.A., Bryant T.N., Warner J.A., Warner J.O.",09547894,"Clinical and Experimental Allergy",34, 10,3,3,1,4,2,9
2004,"Dietary prevention of allergic diseases in infants and small children. Part III: Critical review of published peer-reviewed observational and interventional studies and final recommendations","Muraro A., Duschen K., Eigenmann P., Hill D., Jones C., Mellon M., Oldeus G., Oranje A., Pascual C., Prescott S., Sampson H., Dreborg S., Svartengren M., Vandenplas Y., Wahn U., Warner J.A., Warner J.O., Wickman M., Zeiger R.S., Halken S., Host A., Niggemann B., Aalberse R., Arshad S.H., Von Berg A., Carlsen K.-H.",09056157,"Pediatric Allergy and Immunology",15, 4,37,20,31,51,12,100
2004,"Dietary prevention of allergic diseases in infants and small children. Part II: Evaluation of methods in allergy prevention studies and sensitization markers. Definitions and diagnostic criteria of allergic diseases","Muraro A., Duschen K., Eigenmann P., Hill D., Jones C., Mellon M., Oldeus G., Oranje A., Pascual C., Prescott S., Sampson H., Dreborg S., Svartengren M., Vandenplas Y., Wahn U., Warner J.A., Warner J.O., Wickman M., Zeiger R.S., Halken S., Host A., Niggemann B., Aalberse R., Arshad S.H., Von Berg A., Carlsen K.-H.",09056157,"Pediatric Allergy and Immunology",15, 3,8,3,7,10,1,19
2004,"Type 2 cytokines in respiratory syncytial virus bronchiolitis [5] (multiple letters)","Dheda K., Huggett J.F., Kim L.U., Zumla A., Legg J.P., Hussain I.R., Warner J.A., Johnston S.L., Warner J.O.",00030805,"American Journal of Respiratory and Critical Care Medicine",169, 10,3,0,0,0,0,3
2004,"Dietary prevention of allergic diseases in infants and small children: Part I: Immunologic background and criteria for hypoallergenicity","Murarol A., Duschen K., Eigenmann P., Hill D., Jones C., Mellon M., Oldeus G., Oranje A., Pascual C., Prescott S., Sampson H., Dreborg S., Svartengren M., Vandenplas Y., Wahn U., Warner J.A., Warner J.O., Wickman M., Zeiger R.S., Halken S., Host A., Niggemann B., Aalberse R., Arshad S.H., Von Berg A., Kon Carlsen K.-H.",09056157,"Pediatric Allergy and Immunology",15, 2,10,6,8,14,3,27
2003,"Type 1 and type 2 cytokine imbalance in acute respiratory syncytial virus bronchiolitis","Legg J.P., Hussain I.R., Warner J.A., Johnston S.L., Warner J.O.",1073449X,"American Journal of Respiratory and Critical Care Medicine",168, 6 I,69,17,17,34,9,112
2002,"Pediatric Allergy and Immunology becomes an e-journal","Warner J.A.",09056157,"Pediatric Allergy and Immunology",13, 4,0,0,0,0,0,0
2002,"A hypothesis: Antenatal sensitisation to respiratory syncytial virus in viral bronchiolitis","Legg J.P., Jones C.A., Warner J.A., Johnston S.L., Warner J.O.",00039888,"Archives of Disease in Childhood",86, 6,5,1,0,1,1,7
2002,"Reduced soluble CD14 levels in amniotic fluid and breast milk are associated with the subsequent development of atopy, eczema, or both","Jones C.A., Holloway J.A., Popplewell E.J., Diaper N.D., Holloway J.W., Vance G.H.S., Warner J.A., Warner J.O.",00916749,"Journal of Allergy and Clinical Immunology",109, 5,45,8,8,16,4,65
2002,"The annual editorial report","Warner J.O., Warner J.A.",09056157,"Pediatric Allergy and Immunology",13, 1,0,0,0,0,0,0
2001,"Specialist training in allergy in the UK","Warner J.A.",08381925,"Allergy and Clinical Immunology International",13, 4,0,0,0,0,0,0
2001,"Methods to improve efficacy of intravesical mitomycin C: Results of a randomized phase III trial","Au J.L.-S., Lerner S.P., Miles B.J., Badalament R.A., Wientjes M.G., Young D.C., Warner J.A., Venema P.L., Pollifrone D.L., Harbrecht J.D., Chin J.L.",00278874,"Journal of the National Cancer Institute",93, 8,44,15,17,32,9,85
2001,"Sodium cromoglycate in childhood asthma [1]","Edwards A., Reinhardt D., Stenius-Aarniala B., Weinberg E., Tasche M.J.A., Uijen J.H.J.M., Bernsen R.M.D., De Jongste J.C., Van Der Wouden J.C., Holgate S., Howell J., Warner J., Aberg M., Stevens N., Callaghan B., Iikura Y., Konig P.",00406376,"Thorax",56, 4,8,3,0,3,0,11
2000,"Controlling indoor allergens","Warner J.A.",09056157,"Pediatric Allergy and Immunology",11, 4,5,1,1,2,0,7
2000,"Detection of house-dust-mite allergen in amniotic fluid and umbilical-cord blood","Holloway J.A., Warner J.O., Vance G.H.S., Diaper N.D., Warner J.A., Jones C.A.",01406736,"Lancet",356, 9245,51,8,9,17,3,71
2000,"Early life events in allergic sensitisation","Warner J.A., Warner J.O.",00071420,"British Medical Bulletin",56, 4,27,3,2,5,1,33
2000,"The effect of high-efficiency and standard vacuum-cleaners on mite, cat and dog allergen levels and clinical progress","Popplewell E.J., Innes V.A., Lloyd-Hughes S., Jenkins E.L., Khdir K., Bryant T.N., Warner J.O., Warner J.A.",09056157,"Pediatric Allergy and Immunology",11, 3,20,4,5,9,2,31
2000,"Fetal and neonatal IL-13 production during pregnancy and at birth and subsequent development of atopic symptoms","Williams T.J., Jones C.A., Miles E.A., Warner J.O., Warner J.A.",00916749,"Journal of Allergy and Clinical Immunology",105, 5,62,3,7,10,4,76
2000,"Prenatal origins of allergic disease.","Warner J.A., Jones C.A., Jones A.C., Warner J.O.",00916749,"Journal of Allergy and Clinical Immunology",105, 2,14,5,5,10,2,26
2000,"Mechanical ventilation and high-efficiency vacuum cleaning: A combined strategy of mite and mite allergen reduction in the control of mite-sensitive asthma","Warner J.A., Frederick J.M., Bryant T.N., Weich C., Raw G.J., Hunter C., Stephen F.R., McIntyre D.A., Warner J.O.",00916749,"Journal of Allergy and Clinical Immunology",105, 1 I,30,1,5,6,0,36
2000,"II. Environmental and inflammatory mechanisms: Prenatal origins of allergic disease","Warner J.A., Jones C.A., Jones A.C., Warner J.O.",00916749,"Journal of Allergy and Clinical Immunology",105, 2,25,3,1,4,1,30
2000,"Pre-natal sensitization in humans","Warner J.O., Jones C.A., Kilburn S.A., Vance G.H.S., Warner J.A.",09065784,"Pediatric Allergy and Immunology, Supplement",11, 13,16,2,2,4,2,22
1999,"HLA class II genotype, HLA-DR B cell surface expression and allergen specific IgE production in atopic and non-atopic members of asthmatic family pedigrees","Howell W.M., Standring P., Warner J.A., Warner J.O.",09602178,"Clinical and Experimental Allergy, Supplement",29, 4,10,1,0,1,0,11
1999,"Can we predict which wheezy infants will continue to wheeze?","Clough J.B., Keeping K.A., Edwards L.C., Freeman W.M., Warner J.A., Warner J.O.",1073449X,"American Journal of Respiratory and Critical Care Medicine",160, 5 I,44,3,7,10,3,57
1999,"Primary sensitization in infants","Warner J.A.",10811206,"Annals of Allergy, Asthma and Immunology",83, 5,10,4,2,6,0,16
1998,"Maternal programming in asthma and allergy","Warner J.A., Jones C.A., Williams T.J., Warner J.O.",09602178,"Clinical and Experimental Allergy, Supplement",28, 5,30,0,1,1,0,31
1998,"Pediatric Allergy and Immunology is alive and kicking!","Warner J.O., Warner J.A.",09056157,"Pediatric Allergy and Immunology",9, 4,0,0,0,0,0,0
1998,"Markers of allergy and inflammation","Warner J.O., Warner J.A., Pohunek P., Rao R., Marguet C., Clough J.B., Roche W.R.",09065784,"Pediatric Allergy and Immunology, Supplement",9, 11,10,0,0,0,0,10
1998,"Intrauterine environment and fetal allergic sensitization","Jones C.A., Kilburn S.A., Warner J.A., Warner J.O.",09547894,"Clinical and Experimental Allergy",28, 6,30,0,1,1,1,32
1998,"Fetal swallowing of IgE","Jones C.A., Warner J.A., Warner J.O.",01406736,"Lancet",351, 9119,26,0,4,4,2,32
1998,"The effect of tyrosine kinase inhibitors on IgE-mediated histamine release from human lung mast cells and basophils","Lavens-Phillips S.E., Mockford E.H., Warner J.A.",10233830,"Inflammation Research",47, 3,4,0,1,1,0,5
1998,"A childhood asthma death in a clinical trial: Potential indicators of risk","Warner J.O., Nikolaizik W.H., Besley C.R., Warner J.A.",09031936,"European Respiratory Journal",11, 1,6,0,1,1,0,7
1997,"Prenatal origins of asthma and allergy","Warner J.A., Jones A.C., Miles E.A., Colwell B.M., Warner J.O.",03005208,"CIBA Foundation Symposia",, 206,20,1,1,2,1,23
1997,"Prediction of persistent wheeze in infants","Clough J.B., Warner J.A., Warner J.O.",00406376,"Thorax",52, 6,0,0,0,0,0,0
1997,"Immune responses during pregnancy and the development of allergic disease","Warner J.A., Jones C.A., Jones A.C., Miles E.A., Francis T., Warner J.O.",09065784,"Pediatric Allergy and Immunology, Supplement",8, 10,32,1,2,3,0,35
1997,"Allergy, environnement and sensitization of young children | Allergie, environnement et début de la vie","Warner J.A.",00256749,"Medecine et Hygiene",55, 2166,0,0,0,0,0,0
1997,"Effect of a bed covering system in children with asthma and house dust mite hypersensitivity","Frederick J.M., Warner J.O., Jessop W.J., Enander I., Warner J.A.",09031936,"European Respiratory Journal",10, 2,60,4,2,6,2,68
1996,"Prenatal sensitisation","Warner J.A., Jones A.C., Miles E.A., Warner J.O.",09065784,"Pediatric Allergy and Immunology, Supplement",7, 9,23,1,2,3,1,27
1996,"Fetal peripheral blood mononuclear cell proliferative responses to mitogenic and allergenic stimuli during gestation","Jones A.C., Miles E.A., Warner J.O., Colwell B.M., Bryant T.N., Warner J.A.",09056157,"Pediatric Allergy and Immunology",7, 3,153,7,11,18,2,173
1996,"Peripheral blood mononuclear cell proliferative responses in the first year of life in babies born to allergic parents","Miles E.A., Warner J.A., Jones A.C., Colwell B.M., Bryant T.N., Warner J.O.",09547894,"Clinical and Experimental Allergy",26, 7,72,3,7,10,1,83
1996,"Airway function correlates with circulating eosinophil, but not mast cell, markers of inflammation in childhood asthma","Rao R., Frederick J.M., Enander I., Gregson R.K., Warner J.A., Warner J.O.",09547894,"Clinical and Experimental Allergy",26, 7,46,1,1,2,0,48
1996,"Maternofetal interaction and allergy","Warner J.A., Jones A.C., Miles E.A., Colwell B.M., Warner J.O.",01054538,"Allergy: European Journal of Allergy and Clinical Immunology",51, 7,45,0,0,0,0,45
1996,"Ontogeny of circulating leucocytes in the fetal guinea pig","Jones A.C., Burdge G.C., Warner J.A., Postle A.D., Warner J.O.",00063126,"Biology of the Neonate",70, 2,3,0,0,0,0,3
1996,"The eosinophil and its role in asthma","Thomas L.H., Warner J.A.",03063623,"General Pharmacology",27, 4,11,1,0,1,0,12
1995,"Regulation of integrin-dependent release in human lung mast cells and basophils","Warner J.A., Goldring K., Thomas L.H., Lavens S.E.",10182438,"International Archives of Allergy and Immunology",107, 1-3,3,0,0,0,0,3
1995,"Air filtration units [2]","Warner J.O., Warner J.A.",09546111,"Respiratory Medicine",89, 5,0,0,0,0,0,0
1995,"A comparison of the effect of conventional and filter vacuum cleaners on airborne house dust mite allergen","Hegarty J.M., Rouhbakhsh S., Warner J.A., Warner J.O.",09546111,"Respiratory Medicine",89, 4,38,0,2,2,0,40
1994,"Effect of R59022, an inhibitor of diacylglycerol kinase, on IgE-mediated histamine release from human lung mast cells and basophils","O'Keefe K.L., Warner J.A.",00654299,"Agents and Actions",43, 1-2,1,0,0,0,0,1
1994,"Altered T lymphocyte phenotype at birth in babies born to atopic parents","Miles E.A., Warner J.A., Lane A.C., Jones A.C., Colwell B.C., Warner J.O.",09056157,"Pediatric Allergy and Immunology",5, 4,33,0,1,1,1,35
1994,"Variations in serum soluble IL-2 receptor concentration","Jones A.C., Besley C.R., Warner J.A., Warner J.O.",09056157,"Pediatric Allergy and Immunology",5, 4,11,0,1,1,1,13
1994,"Leukocyte responses to experimental infection with human rhinovirus","Thomas L.H., Fraenkel D.J., Bardin P.G., Johnston S.L., Holgate S.T., Warner J.A.",00916749,"Journal of Allergy and Clinical Immunology",94, 6,5,0,0,0,0,5
1994,"Pulmonary immune cells in health and disease: Mast cells and basophils","Warner J.A., Kroegel C.",09031936,"European Respiratory Journal",7, 7,25,1,0,1,0,26
1994,"Creating optimal home conditions for the house dust mite","Warner J.A.",09547894,"Clinical and Experimental Allergy",24, 3,8,0,0,0,0,8
1994,"Is deficiency of interferon gamma production by allergen triggered cord blood cells a predictor of atopic eczema?","Warner J.A., Miles E.A., Jones A.C., Quint D.J., Colwell B.M., Warner J.O.",09547894,"Clinical and Experimental Allergy",24, 5,249,3,16,19,2,270
1994,"Reduced interferon-? secretion in neonates and subsequent atopy [26]","Warner J.O., Warner J.A., Miles E.A., Jones A.C.",01406736,"Lancet",344, 8935,14,0,1,1,0,15
1993,"Infants of allergic mothers have reactive immune systems","Warner J.A.",0002838X,"American Family Physician",48, 4,0,0,0,0,0,0
1993,"Allergen avoidance in the homes of atopic asthmatic children: The effect of Allersearch DMS","Warner J.A., Marchant J.L., Warner J.O.",09547894,"Clinical and Experimental Allergy",23, 4,28,0,0,0,0,28
1993,"Double blind trial of ionisers in children with asthma sensitive to the house dust mite","Warner J.A., Marchant J.L., Warner J.O.",00406376,"Thorax",48, 4,30,0,2,2,0,32
1992,"Environmental allergen exposure in homes and schools","Warner J.A.",09547894,"Clinical and Experimental Allergy",22, 12,13,0,1,1,1,15
1992,"The control of allergens of dust mites and domestic pets: A position paper","Colloff M.J., Woodcock A.A., Ayres J., Carswell F., Howarth P.H., Merrett T.G., MItchell E.B., Walshaw M.J., Warner J.O., Warner J.A.",09602178,"Clinical and Experimental Allergy, Supplement",22, 2,127,2,4,6,1,134
1991,"Evaluation of a multiple food specific IgE antibody test compared to parental perception, allergy skin tests and RAST","Adler B.R., Assadullahi T., Warner J.A., Warner J.O.",09547894,"Clinical and Experimental Allergy",21, 6,14,1,0,1,0,15
1991,"Allergen avoidance in childhood asthma","Warner J.A., Warner J.O.",09546111,"Respiratory Medicine",85, 2,2,0,0,0,0,2
1991,"Airborne mite allergen [8]","Warner J.O., Warner J.A.",01406736,"Lancet",337, 8748,0,0,0,0,0,0
1990,"Anti-inflammatory activity of bee venom peptide 401 (mast cell degranulating peptide) and compound 48/80 results from mast cell degranulation in vivo","Banks B.E.C., Dempsey C.E., Vernon C.A., Warner J.A., Yamey J.",00071188,"British Journal of Pharmacology",99, 2,6,0,0,0,0,6
1984,"Nerve growth factor has anti-inflammatory activity in the rat hindpaw oedema test","Banks B.E.C., Vernon C.A., Warner J.A.",03043940,"Neuroscience Letters",47, 1,10,1,1,2,2,14
